<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20201103,000000,8.3400000,8.5650000,8.3000000,8.5140000,1057442
20201104,000000,8.4510000,8.6900000,8.2130000,8.4900000,919035
20201105,000000,8.5510000,8.6390000,8.3180000,8.5080000,533587
20201106,000000,8.4610000,8.6600000,8.4550000,8.5520000,389123
20201109,000000,8.6500000,9.2300000,8.6120000,8.9570000,2331678
20201110,000000,8.8500000,9.2560000,8.8100000,9.0640000,1245109
20201111,000000,9.0570000,9.1450000,8.8810000,8.9020000,599170
20201112,000000,8.8220000,9.0140000,8.7600000,8.8160000,525609
20201113,000000,8.8330000,9.0630000,8.7920000,9.0520000,474634
20201116,000000,9.1000000,9.2200000,9.0170000,9.1120000,856589
20201117,000000,9.0930000,9.1940000,9.0560000,9.1150000,391377
20201118,000000,9.0810000,9.2130000,9.0510000,9.0550000,538080
20201119,000000,9.0710000,9.1010000,8.9010000,9.0320000,528034
20201120,000000,9.0000000,9.0380000,8.9200000,9.0080000,283636
20201123,000000,8.9970000,9.3500000,8.9800000,9.3260000,966592
20201124,000000,9.3140000,9.6500000,9.3040000,9.6360000,1218004
20201125,000000,9.6020000,9.7200000,9.4060000,9.5360000,668172
20201126,000000,9.4960000,9.5360000,9.3610000,9.3770000,325665
20201127,000000,9.3840000,9.5560000,9.3680000,9.4810000,448173
20201130,000000,9.4480000,9.5550000,9.3000000,9.3230000,595628
20201201,000000,9.3910000,9.5490000,9.3010000,9.4860000,456820
20201202,000000,9.4830000,9.5890000,9.3670000,9.5720000,385795
20201203,000000,9.5300000,9.7780000,9.4700000,9.6750000,894178
20201204,000000,9.7070000,9.8200000,9.6570000,9.7250000,588825
20201207,000000,9.6900000,9.6990000,9.5100000,9.5520000,512108
20201208,000000,9.5670000,9.6050000,9.4070000,9.4620000,362489
20201209,000000,9.4670000,9.6300000,9.2320000,9.2760000,804384
20201210,000000,9.2980000,9.3830000,9.0610000,9.0860000,630815
20201211,000000,9.1010000,9.1800000,8.7310000,8.7780000,930020
20201214,000000,8.8000000,9.0010000,8.7210000,8.7490000,549121
20201215,000000,8.7750000,8.9700000,8.7410000,8.9240000,315361
20201216,000000,8.9210000,9.1490000,8.9210000,8.9680000,451696
20201217,000000,8.9880000,9.1220000,8.9600000,9.0800000,393951
20201218,000000,9.0990000,9.1100000,8.9860000,9.0400000,302402
20201221,000000,8.9270000,8.9300000,8.4610000,8.7200000,1093252
20201222,000000,8.6560000,8.8280000,8.6230000,8.7500000,416078
20201223,000000,8.7630000,8.9810000,8.7130000,8.9650000,466712
20201228,000000,8.9990000,9.2440000,8.9990000,9.1550000,818041
20201229,000000,9.2410000,9.2490000,8.9130000,8.9330000,673922
20201230,000000,8.9210000,9.0700000,8.9190000,8.9720000,259260
20210104,000000,8.9900000,9.0190000,8.7110000,8.7740000,933666
20210105,000000,8.8000000,8.9500000,8.7310000,8.9040000,438882
20210106,000000,8.9040000,9.4290000,8.8700000,9.3620000,1555224
20210107,000000,9.4110000,9.5800000,9.1680000,9.5210000,989737
20210108,000000,9.5500000,9.6500000,9.4300000,9.5300000,618089
20210111,000000,9.3760000,9.5850000,9.3300000,9.5820000,438929
20210112,000000,9.5100000,9.7440000,9.5000000,9.6670000,660274
20210113,000000,9.6840000,9.6850000,9.4990000,9.6370000,320190
20210114,000000,9.6170000,9.9970000,9.6170000,9.9660000,1201366
20210115,000000,9.8510000,10.0820000,9.5680000,9.6180000,1330775
20210118,000000,9.5990000,9.7110000,9.5010000,9.6620000,335795
20210119,000000,9.7000000,9.8990000,9.2510000,9.2840000,1182341
20210120,000000,9.3390000,9.3900000,9.1590000,9.1910000,1125088
20210121,000000,9.2210000,9.3190000,9.1230000,9.1900000,775004
20210122,000000,9.1490000,9.1540000,8.9010000,8.9150000,1097758
20210125,000000,8.9200000,9.0070000,8.5260000,8.6490000,1124753
20210126,000000,8.5120000,8.8300000,8.5120000,8.7570000,612993
